,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,Season#,Season,Month,region
0,12/31/2017,1.08,4651107.62,2795828.19,448136.41,12621.43,1394521.59,807942.12,571443.81,15135.66,conventional,2017,4,Winter,12,Southeast
0,12/31/2017,0.94,6330634.55,1789024.92,2089553.44,91527.19,2360529,1117482.22,1235496.72,7550.06,conventional,2017,4,Winter,12,West
0,12/31/2017,1.29,202521.83,4187.69,34761.26,0,163456.23,140923.52,22532.71,0,organic,2017,4,Winter,12,GreatLakes
0,12/31/2017,1.6,152399.77,2528.46,37771.11,861.76,111238.44,102542.42,8696.02,0,organic,2017,4,Winter,12,Midsouth
0,12/31/2017,1.66,229313.64,11281.04,33549.86,122.83,184359.91,170878.67,13481.24,0,organic,2017,4,Winter,12,Northeast
0,12/31/2017,1.76,20129.5,0,200.68,0,19928.82,19925.49,3.33,0,organic,2017,4,Winter,12,NorthernNewEngland
0,12/31/2017,1.63,62228.22,3018.47,15029.08,38.91,44141.76,32311.88,11829.88,0,organic,2017,4,Winter,12,Plains
0,12/31/2017,1.41,115959.77,25221.46,3103.46,0,87634.85,82290.07,5344.78,0,organic,2017,4,Winter,12,SouthCentral
0,12/31/2017,1.4,92000.75,1052.21,15703.49,169.38,75075.67,69576.29,5499.38,0,organic,2017,4,Winter,12,Southeast
0,12/31/2017,1.48,229477.07,26883.07,53165.3,86.61,149342.09,66254.72,82977.6,109.77,organic,2017,4,Winter,12,West
11,1/7/2018,1.11,4123104.83,1112028.17,1238992.5,350648.99,1421435.17,1154910.93,230241.31,36282.93,conventional,2018,4,Winter,1,GreatLakes
11,1/7/2018,1.2,3437632.8,998436.07,1224229.25,24958.08,1190009.4,1033913.96,152674.33,3421.11,conventional,2018,4,Winter,1,Midsouth
11,1/7/2018,1.43,4230002.92,241291.93,2868985.89,12579.51,1107145.59,769968.02,337149.02,28.55,conventional,2018,4,Winter,1,Northeast
11,1/7/2018,1.17,502851.14,10284.45,394541.74,4357.02,93667.93,23938.29,69729.64,0,conventional,2018,4,Winter,1,NorthernNewEngland
11,1/7/2018,1.17,2103531.72,1026303.18,570087.19,6096.19,501045.16,384809.96,116197.07,38.13,conventional,2018,4,Winter,1,Plains
11,1/7/2018,0.9,6148732.19,3191091.1,1064902.97,24586.38,1868151.74,1373791.28,493580,780.46,conventional,2018,4,Winter,1,SouthCentral
11,1/7/2018,1.14,4544750.92,2749042.52,402798.53,15351.11,1377558.76,873160.78,483913.55,20484.43,conventional,2018,4,Winter,1,Southeast
11,1/7/2018,1.08,6358768.95,2061960.91,1706532.52,108441.55,2481833.97,1175889.89,1291212.75,14731.33,conventional,2018,4,Winter,1,West
11,1/7/2018,1.4,224698.1,8227.83,55921.31,0,160398.29,126158.83,34239.46,0,organic,2018,4,Winter,1,GreatLakes
11,1/7/2018,1.22,283583.37,3107.8,47355.55,861.38,232258.64,223671.12,8587.52,0,organic,2018,4,Winter,1,Midsouth
11,1/7/2018,1.75,264448.77,11605.47,35898.69,55.76,216888.85,205469.1,11419.75,0,organic,2018,4,Winter,1,Northeast
11,1/7/2018,1.75,26188.31,0,551.1,0,25637.21,25633.88,3.33,0,organic,2018,4,Winter,1,NorthernNewEngland
11,1/7/2018,1.72,61712.85,2216.22,18281.23,17.08,41198.32,30082.97,11112.64,2.71,organic,2018,4,Winter,1,Plains
11,1/7/2018,1.41,126323.33,25296.77,3848.62,3,97174.94,90151.57,7023.37,0,organic,2018,4,Winter,1,SouthCentral
11,1/7/2018,1.4,103034.09,1359.47,16209.36,194.07,85271.19,78886.47,6384.72,0,organic,2018,4,Winter,1,Southeast
11,1/7/2018,1.48,297190.6,34734.97,62967.74,157.77,199330.12,103761.55,95544.39,24.18,organic,2018,4,Winter,1,West
10,1/14/2018,1.31,3437563.27,778207.19,1040627.93,294793.29,1323934.86,1117531.11,183163.55,23240.2,conventional,2018,4,Winter,1,GreatLakes
10,1/14/2018,1.28,3537243.04,793349.35,1435754.49,27610.81,1280528.39,1025338.52,251804.63,3385.24,conventional,2018,4,Winter,1,Midsouth
10,1/14/2018,1.49,4073408.38,282970.7,2558511.27,8555.47,1223370.94,955649.36,267714.63,6.95,conventional,2018,4,Winter,1,Northeast
10,1/14/2018,1.42,419376.62,11067.05,322712.21,2011.52,83585.84,29827.25,53758.59,0,conventional,2018,4,Winter,1,NorthernNewEngland
10,1/14/2018,1.25,2033823.81,891358.6,572445.19,6526.08,563493.94,436555.79,126910.37,27.78,conventional,2018,4,Winter,1,Plains
10,1/14/2018,0.96,6514441.7,3135720.11,1470455.24,34008.03,1874258.32,1368263.33,505121.44,873.55,conventional,2018,4,Winter,1,SouthCentral
10,1/14/2018,1.31,4198992.14,2371136.88,403224.01,17012.38,1407618.87,845928.49,540110.99,21579.39,conventional,2018,4,Winter,1,Southeast
10,1/14/2018,1.05,7577456.14,2249412.86,2028819.77,113257.03,3185966.48,1152416.21,2017353.32,16196.95,conventional,2018,4,Winter,1,West
10,1/14/2018,1.45,243959.31,5573.56,58518.98,0,179739.93,130909.33,48830.6,0,organic,2018,4,Winter,1,GreatLakes
10,1/14/2018,1.48,218369.75,2747.68,51221.04,926.79,163474.24,152552.08,10922.16,0,organic,2018,4,Winter,1,Midsouth
10,1/14/2018,1.67,272690.13,14282.25,33534.86,58.59,224814.43,206708.26,18106.17,0,organic,2018,4,Winter,1,Northeast
10,1/14/2018,1.46,22637.04,6,211.84,0,22419.2,22419.2,0,0,organic,2018,4,Winter,1,NorthernNewEngland
10,1/14/2018,1.73,63884.71,4071.65,16536.4,2.44,43274.22,29216.82,14057.4,0,organic,2018,4,Winter,1,Plains
10,1/14/2018,1.5,146720.73,31829.24,4472.99,0,110418.5,102266.31,8152.19,0,organic,2018,4,Winter,1,SouthCentral
10,1/14/2018,1.42,106345.74,1053.73,16596.47,158.66,88536.88,78949.63,9587.25,0,organic,2018,4,Winter,1,Southeast
10,1/14/2018,1.82,207999.67,33869.12,47435.14,433.52,126261.89,89115.78,37133.99,12.12,organic,2018,4,Winter,1,West
9,1/21/2018,1.08,4824586.17,939693.95,1678615.71,599358.14,1606918.37,1091946.07,411120.89,103851.41,conventional,2018,4,Winter,1,GreatLakes
9,1/21/2018,1.13,4022549.75,834676.76,1528592.15,23691.17,1635589.67,1400848.71,232308.25,2432.71,conventional,2018,4,Winter,1,Midsouth
9,1/21/2018,1.25,6137752.61,441673.49,4447691.02,16607.82,1231780.28,990188.67,241571.32,20.29,conventional,2018,4,Winter,1,Northeast
9,1/21/2018,1.33,577116.22,11506.29,492832.55,3776,69001.38,27451.21,41550.17,0,conventional,2018,4,Winter,1,NorthernNewEngland
9,1/21/2018,1.18,2208596.12,1051836.46,479599.9,7659.28,669500.48,562989.08,106461.22,50.18,conventional,2018,4,Winter,1,Plains
9,1/21/2018,0.86,7128446.75,3429393.15,931790.87,36818.11,2730444.62,2311921.49,418189.88,333.25,conventional,2018,4,Winter,1,SouthCentral
9,1/21/2018,1.14,4954059.33,2925027.75,461260.99,15728.65,1552041.94,879462.33,647625.95,24953.66,conventional,2018,4,Winter,1,Southeast
9,1/21/2018,1.04,7053820.12,2218365.17,1811849.78,106001.28,2917603.89,1196963.03,1707643.76,12997.1,conventional,2018,4,Winter,1,West
9,1/21/2018,1.41,235021.5,5114.24,53205.28,0,176491.02,89986.79,86504.23,0,organic,2018,4,Winter,1,GreatLakes
9,1/21/2018,1.68,152056.12,3204.14,44350.14,763.49,103738.35,84681.87,19056.48,0,organic,2018,4,Winter,1,Midsouth
9,1/21/2018,1.75,215742.94,11683.16,26922.85,162.73,176974.2,167900.81,9073.39,0,organic,2018,4,Winter,1,Northeast
9,1/21/2018,1.59,22101.1,4,664.79,0,21432.31,21432.31,0,0,organic,2018,4,Winter,1,NorthernNewEngland
9,1/21/2018,1.69,65835.39,3266.67,17088.92,9.85,45469.95,32422.77,13047.18,0,organic,2018,4,Winter,1,Plains
9,1/21/2018,1.44,138349.93,22596.66,3200.09,0,112553.18,105354.48,7198.7,0,organic,2018,4,Winter,1,SouthCentral
9,1/21/2018,1.48,105688.73,1379.6,16329.87,114.48,87864.78,71192.79,16671.99,0,organic,2018,4,Winter,1,Southeast
9,1/21/2018,1.83,189317.99,27049.44,33561.32,439.47,128267.76,76091.99,51947.5,228.27,organic,2018,4,Winter,1,West
8,1/28/2018,1.18,3857262.14,818434.82,1243174.16,259671.42,1535981.74,1200021.74,312985.52,22974.48,conventional,2018,4,Winter,1,GreatLakes
8,1/28/2018,1.19,3647362.37,778524.44,1643934.63,24013.62,1200889.68,1039975.99,157317.79,3595.9,conventional,2018,4,Winter,1,Midsouth
8,1/28/2018,1.23,5680957.63,418911.03,3730287.55,8112.22,1523646.83,1278588.12,242866.49,2192.22,conventional,2018,4,Winter,1,Northeast
8,1/28/2018,1.44,441977,11731.68,360982.52,1920.26,67342.54,31388.47,35837.4,116.67,conventional,2018,4,Winter,1,NorthernNewEngland
8,1/28/2018,0.99,2533937.56,1387712.4,515698.93,6371.3,624154.93,474701.92,149437.52,15.49,conventional,2018,4,Winter,1,Plains
8,1/28/2018,0.82,7110840.99,3754423.75,780891.92,46906.91,2528618.41,2119296.19,408000.54,1321.68,conventional,2018,4,Winter,1,SouthCentral
8,1/28/2018,1.27,4199974.24,2420770.45,355406.02,16642.51,1407155.26,901796.49,485922.1,19436.67,conventional,2018,4,Winter,1,Southeast
8,1/28/2018,1.01,7007265.31,2718390.81,1664995.75,93165.88,2530712.87,1254504.07,1260049.46,16159.34,conventional,2018,4,Winter,1,West
8,1/28/2018,1.42,200318.01,4791.32,53866.78,0,141507.43,101734.66,39772.77,0,organic,2018,4,Winter,1,GreatLakes
8,1/28/2018,1.62,162896.45,3033.33,48878.5,911.57,110073.05,101010.31,9062.74,0,organic,2018,4,Winter,1,Midsouth
8,1/28/2018,1.56,319174.35,23903.56,45738.71,143.8,249388.28,242631.48,6756.8,0,organic,2018,4,Winter,1,Northeast
8,1/28/2018,1.29,50288.63,0,383.92,0,49904.71,49904.71,0,0,organic,2018,4,Winter,1,NorthernNewEngland
8,1/28/2018,1.64,56920.22,2711.12,14479.56,0,39729.54,27818.91,11910.63,0,organic,2018,4,Winter,1,Plains
8,1/28/2018,1.42,137453.79,29301.71,4418.91,0,103733.17,98629.14,5104.03,0,organic,2018,4,Winter,1,SouthCentral
8,1/28/2018,1.55,103243.02,1886.12,21288.86,121.72,79946.32,63894.49,16051.83,0,organic,2018,4,Winter,1,Southeast
8,1/28/2018,1.8,185974.53,22918.4,33051.14,93.52,129911.47,77822.23,51986.86,102.38,organic,2018,4,Winter,1,West
7,2/4/2018,0.81,7094764.73,1410647.88,2875747.93,667141.61,2141227.31,1436877.51,573049.04,131300.76,conventional,2018,4,Winter,2,GreatLakes
7,2/4/2018,0.96,5286412.87,1259113.31,1697962.55,30102.36,2299234.65,2012145.29,280722.16,6367.2,conventional,2018,4,Winter,2,Midsouth
7,2/4/2018,1.22,7508650.27,480603.9,5402444.45,14403.38,1611198.54,1275859.94,329682.23,5656.37,conventional,2018,4,Winter,2,Northeast
7,2/4/2018,1.06,847261.25,22674.34,754096.71,2247.4,68242.8,34218.15,33787.99,236.66,conventional,2018,4,Winter,2,NorthernNewEngland
7,2/4/2018,0.91,3316494.76,1609104.94,827998.81,9830.1,869560.91,678696.23,190573.14,291.54,conventional,2018,4,Winter,2,Plains
7,2/4/2018,0.65,10323174.59,4772921.95,1623613.82,38521.35,3888117.47,3351508.25,508738.57,27870.65,conventional,2018,4,Winter,2,SouthCentral
7,2/4/2018,0.95,7516415.07,4492704.7,625805.92,17920.43,2379984.02,1405622.59,963895.82,10465.61,conventional,2018,4,Winter,2,Southeast
7,2/4/2018,0.83,10565056.41,3121272.58,3294335.87,142553.21,4006894.75,1151399.33,2838239.39,17256.03,conventional,2018,4,Winter,2,West
7,2/4/2018,1.45,185270.31,4670.38,53564.29,0,126791.01,114470.1,12320.91,0,organic,2018,4,Winter,2,GreatLakes
7,2/4/2018,1.69,158995.14,2791.08,40524.45,680.12,114996.2,110559.26,4436.94,0,organic,2018,4,Winter,2,Midsouth
7,2/4/2018,1.66,273309.58,16597.29,41306.63,766.14,214639.52,188630.21,26009.31,0,organic,2018,4,Winter,2,Northeast
7,2/4/2018,1.57,19108.24,5.37,268.37,0,18834.5,18834.5,0,0,organic,2018,4,Winter,2,NorthernNewEngland
7,2/4/2018,1.55,62817.64,2624.36,15773.81,4.95,44414.52,32571.57,11842.95,0,organic,2018,4,Winter,2,Plains
7,2/4/2018,1.41,135996.73,29097.18,3815.01,0,103084.54,96116.6,6967.94,0,organic,2018,4,Winter,2,SouthCentral
7,2/4/2018,1.44,96702.5,1589.03,16827.96,118.89,78166.62,72587.74,5578.88,0,organic,2018,4,Winter,2,Southeast
7,2/4/2018,1.41,283378.47,22474.66,55360.49,133.41,205409.91,70232.59,134666.91,510.41,organic,2018,4,Winter,2,West
6,2/11/2018,1.05,4104031.93,998859.86,1221482.58,336456.51,1547232.98,1080233.43,398603.44,68396.11,conventional,2018,4,Winter,2,GreatLakes
6,2/11/2018,1.1,3803512.06,1000333.25,1266291.36,24733.63,1512153.82,1303270.27,199986.79,8896.76,conventional,2018,4,Winter,2,Midsouth
6,2/11/2018,1.24,5694136.21,565852.47,3782154.05,14275.87,1331853.82,1134698.11,186733.68,10422.03,conventional,2018,4,Winter,2,Northeast
6,2/11/2018,1.11,617475.89,19640,512849.57,3564.09,81422.23,35046.08,45221.71,1154.44,conventional,2018,4,Winter,2,NorthernNewEngland
6,2/11/2018,1.06,2198997.16,957709.32,540048.54,6998.12,694241.18,526134.96,167565.02,541.2,conventional,2018,4,Winter,2,Plains
6,2/11/2018,0.7,8043965.41,3886584.49,917502.14,24745.18,3215133.6,2589009.32,574460.87,51663.41,conventional,2018,4,Winter,2,SouthCentral
6,2/11/2018,0.97,5141310.45,3028127.72,399356.06,16907.18,1696919.49,1077827.17,608625.73,10466.59,conventional,2018,4,Winter,2,Southeast
6,2/11/2018,0.93,7463494.79,2646176.67,1633418.28,109146.92,3074752.92,1203367.03,1856207.85,15178.04,conventional,2018,4,Winter,2,West
6,2/11/2018,1.44,175088.87,4475.83,46711.13,1.63,123641.16,109613.32,14027.84,0,organic,2018,4,Winter,2,GreatLakes
6,2/11/2018,1.6,157203.29,2778.55,41083.21,661.32,112680.21,108074.63,4605.58,0,organic,2018,4,Winter,2,Midsouth
6,2/11/2018,1.69,233976.66,10690.15,28304.93,798.88,194182.7,175554.11,18628.59,0,organic,2018,4,Winter,2,Northeast
6,2/11/2018,1.39,22495.69,0,176.23,0,22319.46,22319.46,0,0,organic,2018,4,Winter,2,NorthernNewEngland
6,2/11/2018,1.55,74511.33,3686.19,16026.88,0,54798.26,38151.7,16646.56,0,organic,2018,4,Winter,2,Plains
6,2/11/2018,1.4,128955.64,20164.54,3290.73,0,105500.37,93391.83,12108.54,0,organic,2018,4,Winter,2,SouthCentral
6,2/11/2018,1.46,103704.87,1583.44,17086.95,134.96,84899.52,73615.54,11283.98,0,organic,2018,4,Winter,2,Southeast
6,2/11/2018,1.47,275248.53,24732.55,61713.53,243,188559.45,88497.05,99810.8,251.6,organic,2018,4,Winter,2,West
5,2/18/2018,1.2,3351722.04,639056.82,856103.82,251048.73,1605512.67,1146466.95,412433.13,46612.59,conventional,2018,4,Winter,2,GreatLakes
5,2/18/2018,1.25,3135330.32,709218.57,1150144.86,24776.61,1251190.28,1015372.21,224403.31,11414.76,conventional,2018,4,Winter,2,Midsouth
5,2/18/2018,1.31,4112725.9,371846.83,2539306.99,6573.57,1194998.51,976712.55,207823.43,10462.53,conventional,2018,4,Winter,2,Northeast
5,2/18/2018,1.35,395298.31,16084.53,297489.92,1168.92,80554.94,39537.13,40374.48,643.33,conventional,2018,4,Winter,2,NorthernNewEngland
5,2/18/2018,1.2,1807033.26,772199.5,506014.94,6634.13,522184.69,422152.59,99678.78,353.32,conventional,2018,4,Winter,2,Plains
5,2/18/2018,0.78,7057862,3904868.07,1066061.08,25700.92,2061231.93,1513446.56,496221.25,51564.12,conventional,2018,4,Winter,2,SouthCentral
5,2/18/2018,1.23,4082887.98,2267185.54,315802.19,16241.89,1483658.36,996473.57,475690.59,11494.2,conventional,2018,4,Winter,2,Southeast
5,2/18/2018,0.98,6783106.02,2511897.38,1645249.93,107420.55,2518538.16,1311830.11,1187897.07,18810.98,conventional,2018,4,Winter,2,West
5,2/18/2018,1.45,157146.89,4271.27,44540.75,1.63,108112.62,98871.98,9240.64,0,organic,2018,4,Winter,2,GreatLakes
5,2/18/2018,1.62,167151.11,4053.94,55861.14,750.29,106476.61,104813.94,1662.67,0,organic,2018,4,Winter,2,Midsouth
5,2/18/2018,1.39,793464.77,150620,425616.86,874.9,216353.01,197949.51,18403.5,0,organic,2018,4,Winter,2,Northeast
5,2/18/2018,1.58,29699.89,0,195.2,0,29504.69,29504.69,0,0,organic,2018,4,Winter,2,NorthernNewEngland
5,2/18/2018,1.63,66740.04,4145.56,16561.13,27.13,46006.22,30261.94,15744.28,0,organic,2018,4,Winter,2,Plains
5,2/18/2018,1.42,134888.08,23406.88,5128.16,27.46,106325.58,94331.46,11994.12,0,organic,2018,4,Winter,2,SouthCentral
5,2/18/2018,1.5,103546.73,1973.3,19701.21,100.93,81771.29,70925.9,10845.39,0,organic,2018,4,Winter,2,Southeast
5,2/18/2018,1.64,224798.6,30149,38800.64,123.13,155725.83,120428.13,35257.73,39.97,organic,2018,4,Winter,2,West
4,2/25/2018,1.19,3920643.53,663042.81,1184034.99,408305.47,1665260.26,1129063.14,433394.02,102803.1,conventional,2018,4,Winter,2,GreatLakes
4,2/25/2018,1.24,3349766.24,786103.03,1219846.07,25950.6,1317866.54,1104688,201778.2,11400.34,conventional,2018,4,Winter,2,Midsouth
4,2/25/2018,1.3,4525386.69,413430.69,2459409.32,7486.34,1645060.34,1357273.92,275551.97,12234.45,conventional,2018,4,Winter,2,Northeast
4,2/25/2018,1.38,399308.69,22334.63,293596.94,1398.78,81978.34,37405.1,43809.91,763.33,conventional,2018,4,Winter,2,NorthernNewEngland
4,2/25/2018,1.13,2115879.93,879720.97,527659.45,9044.15,699455.36,641489.04,57064.05,902.27,conventional,2018,4,Winter,2,Plains
4,2/25/2018,0.76,7648478.57,3888705.13,989820.91,28149.02,2741803.51,2257193.31,420376.57,64233.63,conventional,2018,4,Winter,2,SouthCentral
4,2/25/2018,1.23,4302561.08,2378306.98,346795.18,16966.25,1560492.67,1104205.56,445832.46,10454.65,conventional,2018,4,Winter,2,Southeast
4,2/25/2018,0.97,7408451.31,2154414.96,1740237.35,117766.27,3396032.73,1164132.42,2205336.14,26564.17,conventional,2018,4,Winter,2,West
4,2/25/2018,1.49,176612.49,4528.42,51477.74,0,119576.4,86332.21,33244.19,0,organic,2018,4,Winter,2,GreatLakes
4,2/25/2018,1.61,179220.19,3635.67,46267.02,672.63,128644.87,112039.31,16605.56,0,organic,2018,4,Winter,2,Midsouth
4,2/25/2018,1.63,303577.39,23250.65,66623.87,199.38,213503.49,193020.88,20482.61,0,organic,2018,4,Winter,2,Northeast
4,2/25/2018,1.5,30553.46,12,779.62,0,29761.84,29761.84,0,0,organic,2018,4,Winter,2,NorthernNewEngland
4,2/25/2018,1.57,76998.78,5465.58,18240.36,0,53292.84,35159.1,18133.74,0,organic,2018,4,Winter,2,Plains
4,2/25/2018,1.41,126906.61,20045.22,4781.58,0,102079.81,87202.79,14877.02,0,organic,2018,4,Winter,2,SouthCentral
4,2/25/2018,1.46,115509.8,2796.03,20114.88,105.74,92493.15,85039.04,7454.11,0,organic,2018,4,Winter,2,Southeast
4,2/25/2018,1.49,301985.61,34200.18,49139.34,85.58,218560.51,99989.62,118314.77,256.12,organic,2018,4,Winter,2,West
3,3/4/2018,1.27,3654450.88,753405.33,984160.83,246085.46,1670799.26,1303661.73,309332.66,57804.87,conventional,2018,1,Spring,3,GreatLakes
3,3/4/2018,1.2,3554252.13,823140.05,1320402.53,27046.92,1383662.63,1172483.78,200264.2,10914.65,conventional,2018,1,Spring,3,Midsouth
3,3/4/2018,1.22,5318554.52,364721.28,3542626.1,6184.77,1405022.37,1101807.62,291485.87,11728.88,conventional,2018,1,Spring,3,Northeast
3,3/4/2018,1.35,458200.4,34173.58,343496.99,1176.07,79353.76,29431.43,49209,713.33,conventional,2018,1,Spring,3,NorthernNewEngland
3,3/4/2018,1.15,2092354.75,888108.56,501748.08,8144.54,694353.57,627934.12,53944.75,12474.7,conventional,2018,1,Spring,3,Plains
3,3/4/2018,0.79,7399716.74,3596162.29,1104894.9,30623.35,2668036.2,2185246.31,416456.32,66333.57,conventional,2018,1,Spring,3,SouthCentral
3,3/4/2018,1.12,5054856.62,2956740.05,410652.92,18500.63,1668963.02,1016239.81,640717.65,12005.56,conventional,2018,1,Spring,3,Southeast
3,3/4/2018,0.96,7371498.76,2676545.9,1748192.04,118365.31,2828395.51,1432984.96,1379886.53,15524.02,conventional,2018,1,Spring,3,West
3,3/4/2018,1.33,222950.32,6008.33,68134.36,0,147949.04,119193.36,28755.68,0,organic,2018,1,Spring,3,GreatLakes
3,3/4/2018,1.61,170250.03,4165.25,46035.81,934.06,119114.91,108411.32,10703.59,0,organic,2018,1,Spring,3,Midsouth
3,3/4/2018,1.65,313200.35,38734.87,90401.71,108.65,183955.12,168196.82,15758.3,0,organic,2018,1,Spring,3,Northeast
3,3/4/2018,1.54,14156.63,24,760.55,0,13372.08,13328.75,43.33,0,organic,2018,1,Spring,3,NorthernNewEngland
3,3/4/2018,1.55,74156.41,4937.37,18295.18,0,50923.86,35751.36,15172.5,0,organic,2018,1,Spring,3,Plains
3,3/4/2018,1.41,144664.26,25407.12,5094.72,0,114162.42,96833.15,17329.27,0,organic,2018,1,Spring,3,SouthCentral
3,3/4/2018,1.55,122700.54,2856.11,23002.28,104.25,96737.9,80786.88,15951.02,0,organic,2018,1,Spring,3,Southeast
3,3/4/2018,1.46,347373.17,25990.6,71213.19,79.01,250090.37,85835.17,164087.33,167.87,organic,2018,1,Spring,3,West
2,3/11/2018,1.22,3953699.57,741349.12,1112605.39,380229.8,1719515.26,1237310.02,410612.84,71592.4,conventional,2018,1,Spring,3,GreatLakes
2,3/11/2018,1.15,3874143.18,1003594.96,1291212.19,26832.41,1552503.62,1389780.99,153631.49,9091.14,conventional,2018,1,Spring,3,Midsouth
2,3/11/2018,1.27,5214137.33,412621.66,3066433.39,6214.63,1728867.65,1436116.22,279239.21,13512.22,conventional,2018,1,Spring,3,Northeast
2,3/11/2018,1.08,765746.37,50349.63,662866.85,1245.98,51283.91,27070.31,23244.71,968.89,conventional,2018,1,Spring,3,NorthernNewEngland
2,3/11/2018,1.15,2152113.24,917962.76,512519.24,7989.48,713641.76,630813.83,77037.43,5790.5,conventional,2018,1,Spring,3,Plains
2,3/11/2018,0.89,6621293.03,3309218.1,926223.64,28752.6,2357098.69,1820819.54,472662.31,63616.84,conventional,2018,1,Spring,3,SouthCentral
2,3/11/2018,1.1,5239198.71,2984665.37,403000.78,18332.57,1833199.99,1211466.26,610537.41,11196.32,conventional,2018,1,Spring,3,Southeast
2,3/11/2018,1,6906412.5,2442241.76,1695925.97,130983,2637261.77,1435608.59,1184730.56,16922.62,conventional,2018,1,Spring,3,West
2,3/11/2018,1.31,324172.31,7730.19,117026.23,0,199137.6,158988.83,40148.77,0,organic,2018,1,Spring,3,GreatLakes
2,3/11/2018,1.53,185141.54,3659.19,50387.09,836.2,130259.06,119351.93,10907.13,0,organic,2018,1,Spring,3,Midsouth
2,3/11/2018,1.76,288008.65,20619.84,53255.29,151.81,213981.71,185792.45,28189.26,0,organic,2018,1,Spring,3,Northeast
2,3/11/2018,1.64,18202.54,3,342.18,0,17857.36,17807.36,50,0,organic,2018,1,Spring,3,NorthernNewEngland
2,3/11/2018,1.55,72624.66,4912.54,19192.2,7.35,48512.57,37059.78,11452.79,0,organic,2018,1,Spring,3,Plains
2,3/11/2018,1.32,179212.94,29896.39,5707.77,0,143608.78,126427.81,17180.97,0,organic,2018,1,Spring,3,SouthCentral
